word, freq
贾母,28
林黛玉,20
王太医,8
贾珍,5
王夫人,3
小人儿,2
道谢,2
老嬷嬷,2
何曾,2
相公,2
托墨,2
兰言解,1
子雅谑,1
余香,1
小姐,1
小姐儿,1
大吉,1
老妈妈,1
阿物儿,1
贾琏,1
贾蓉,1
雁翅,1
戴宝,1
屈一膝,1
贾珍贾,1
王老爷,1
姜汤,1
梅花,1
保命丹,1
小丫头,1
老婆子,1
诸如,1
蘸笔,1
向东,1
和黛玉,1
小姑子,1
詹子亮,1
程日兴,1
青绿,1
藤黄,1
须眉,1
石黄,1
石青,1
石绿,1
白布,1
姜汁,1
胡思,1
