word, freq
贾政,31
王爷,23
贾母,21
赵堂官,12
贾琏,10
西平王,8
北静王,8
邢夫人,8
赵老爷,4
凤姐,4
王夫人,3
贾政正,2
封锁,2
施威,2
老赵,2
荣禧堂,1
平郡王,1
满堂,1
小王,1
祖德,1
贾珍,1
贾蓉,1
贾蔷,1
贾芝,1
贾兰,1
贾环,1
贾琏贾,1
王府,1
宣旨,1
官惟提,1
贾宅,1
谢了恩,1
张嘴,1
巧姐,1
贾母邢,1
淌泪,1
贾政同,1
金抢,1
黄狐,1
小白,1
鹿皮,1
葛布,1
玉玩,1
房地契,1
王道,1
贾兰便,1
贾政进,1
天恩,1
大老爷,1
安神,1
焦大见,1
连爷,1
安静,1
凌逼,1
藏躲,1
祖宗,1
