word, freq
贾母,16
王夫人,7
薛姨妈,5
贾政,4
紫鹃,3
李十儿,2
薛蟠,2
那香菱,2
赵姨娘,2
凤姐,2
贾政许,1
贾政心,1
安逸,1
安静,1
乔乔,1
周旋,1
老婆子,1
大老爷,1
高飞,1
杓子,1
黛玉生,1
那雪雁,1
王奶妈,1
小丫头,1
云散,1
史妹妹,1
薛妹妹,1
