word, freq
贾珍,12
贾蓉,7
毛半仙,6
王夫人,5
世爻,4
贾琏,4
白虎,3
吴贵,3
林黛玉,2
高明,2
安静,2
大老爷,2
殷勤,1
贾妃,1
史湘云,1
尤氏,1
宁府,1
阳明胃,1
南方人,1
伏以,1
贾某,1
伏羲,1
周公,1
孔子,1
内爻,1
子孙,1
胡子,1
相克,1
伏虎,1
伏尸,1
宝叔家,1
闻尤氏,1
贾珍便,1
贾珍方,1
楼高阁,1
小丫头,1
那小子,1
灵宝,1
小道士,1
宝剑,1
朱笔,1
贺喜,1
加恩,1
