word, freq
贾琏,34
贾政,31
林之孝,18
妙玉,15
凤姐,13
贾芸,11
赵姨娘,10
包勇,9
邢夫人,7
文武,5
邢王二,5
王夫人,5
贾环,4
周瑞,3
周姨娘,3
马道婆,3
尤氏,3
甄府里,2
老婆子,2
凤姐惜,2
周瑞家,2
鲍二,2
妙尼,1
凤姐命,1
尼姑,1
甄家荐,1
惜春愈,1
贾府园,1
相思病,1
贾琏领,1
贾政叫,1
房屋里,1
惜春恐,1
贾琏复,1
丰儿,1
麻木,1
香熏,1
天亮,1
妙师父,1
何颜,1
妙姑,1
元妃,1
贾母灵,1
大老爷,1
阎王,1
宝钗本,1
仁厚,1
贾政喝,1
贾蓉,1
兰儿,1
赖大,1
贾政叹,1
