word, freq
老嬷嬷,10
周瑞家,8
小姐,7
王夫人,4
麻黄,4
王太医,4
贾母,4
关夫子,3
杨树,3
松柏,3
敬爱,2
宁可,2
凤姐,2
汤婆子,2
老婆子,2
薛小妹,1
胡庸医,1
金镛,1
纪纲,1
钟山,1
何曾,1
凡尘,1
隋堤,1
梁栋,1
汉家,1
马嵬,1
梅花,1
梅边,1
西风,1
小丫头,1
金钗,1
华丽,1
盘金彩,1
石青,1
胡闹,1
山子石,1
白冷,1
金凤花,1
小爷,1
小哥儿,1
荆芥,1
花大,1
那婆子,1
王大夫,1
陈皮,1
叶子,1
孔子,1
高雅,1
花香,1
小姑娘,1
