word, freq
贾母,30
凤姐,17
林黛玉,10
王夫人,5
薛姨妈,5
桂花,4
史湘云,4
张罗,3
林潇湘,2
小丫头,2
黄子,2
忆菊,2
傲世,2
秋光,2
葛巾香,2
武侠,1
从小儿,1
寿星,1
香甜,1
叶儿,1
赵姨娘,1
周姨娘,1
向凤姐,1
那凤姐,1
小老婆,1
平丫头,1
平儿忙,1
伏侍贾,1
紫鹃,1
司棋,1
翠墨,1
乌银,1
梅花,1
蘸笔,1
水亭,1
忆菊蘅,1
西风,1
归雁远,1
种菊,1
别圃,1
萧疏,1
丹青,1
秋生,1
彭泽,1
秋霜,1
寒芳,1
忆旧,1
余香,1
秋风,1
傅粉,1
葛巾,1
翠离,1
阴凉,1
王孙,1
封嫩玉,1
桂拂,1
桂霭桐,1
于今,1
