word, freq
王夫人,18
凤姐,15
薛宝钗,15
贾母,13
林黛玉,13
薛姨妈,5
贾蔷,5
玉钏儿,4
史湘云,4
赵姨娘,3
宝官,3
贾政,2
须眉,2
周姨娘,2
贾蔷道,2
大老爷,2
李嬷嬷,1
士大夫,1
贺吊往,1
杜绝,1
亦且,1
言少述,1
王凤姐,1
金钏死,1
金钏儿,1
巧宗儿,1
何曾,1
小丫头,1
薛姨娘,1
子正,1
别作娘,1
寻宝玉,1
白犀,1
闻香,1
红莲,1
努嘴儿,1
景儿,1
宝钗素,1
和尚,1
金玉,1
同宝钗,1
于天,1
托生,1
贾蔷笑,1
那雀儿,1
贾蔷忙,1
宝林,1
宝钗心,1
