word, freq
贾政,23
薛姨妈,18
王夫人,16
甄士隐,9
和尚,5
老先生,4
贾母,3
薛蟠,3
贾琏,3
蒋家,3
蒋玉菡,3
老仙翁,3
贾雨村,2
巧姐儿,2
秋纹,2
宝钗房,2
宝哥儿,2
贾政进,2
谢恩,2
荣宁,2
听秋纹,1
张罗,1
贾政扶,1
贾母灵,1
贾蓉送,1
金陵,1
贾蓉,1
贾兰得,1
贾政才,1
鸿蒙,1
贾政问,1
旷野,1
贾政知,1
贾政叹,1
那僧道,1
高僧,1
老僧,1
兰哥,1
薛蟠自,1
贾家,1
贾兰,1
贾兰念,1
宁可,1
兰哥儿,1
那宝钗,1
明路儿,1
贾珍,1
贾政喝,1
蒙恩,1
谢了恩,1
贾琏贾,1
贾珍便,1
齐全,1
天恩,1
巧姐,1
周家为,1
大老爷,1
居养静,1
子孙,1
周旋,1
籍为民,1
老仙长,1
益叹,1
道德,1
茅庵,1
仁清巷,1
归真,1
闻命,1
何元妃,1
崔莺,1
苏小,1
宋玉,1
那荣宁,1
