word, freq
贾母,22
赖嬷嬷,9
凤姐,4
周瑞家,4
洪福,3
平儿斟,2
老封君,2
小姐,2
小丫头,2
光辉,2
黛玉叹,2
秋窗秋,2
秋风,2
金兰契,1
齐全,1
托生,1
黄汤,1
宁可,1
相公,1
孙子,1
凤凰,1
从小儿,1
何曾,1
大老爷,1
那珍,1
贺喜,1
荣耀,1
花园子,1
贺礼,1
周嫂子,1
张罗,1
生子儿,1
王夫人,1
日宝钗,1
高明,1
银铫子,1
云丫头,1
明白人,1
司马,1
牛之叹,1
秋霖,1
秋花,1
秋草,1
耿耿,1
那堪,1
梦绿,1
秋雨,1
连宵,1
北静王,1
老婆子,1
明瓦,1
明瓦灯,1
那婆子,1
紫鹃,1
伏侍黛,1
和睦,1
