word, freq
薛姨妈,20
薛蟠,10
贾母,8
张王氏,7
蒋玉菡,5
元妃,5
吴良,4
王夫人,3
贾政,3
张三,3
贾府,3
薛大爷,3
太老爷,3
周贵妃,3
紫鹃,3
兰花,3
小丫头,2
李祥,2
张二,2
荣华,2
官禄马,2
贾政问,1
蒙恩,1
仁慈,1
尔兄,1
今尔远,1
何得,1
贾琏,1
张大,1
李二,1
薛蟠自,1
薛蟠实,1
皮开,1
张二便,1
张二忙,1
候详,1
胡闹,1
贾妃,1
木旺,1
天禄,1
马格,1
房之宠,1
宝妹妹,1
静静,1
巴结,1
那本书,1
老先生,1
荆棘,1
龙凤,1
高斋,1
林石,1
宁可,1
秋纹,1
叶茂,1
尚小,1
蒲柳,1
花柳,1
