word, freq
凤姐,32
紫鹃,18
贾琏,13
赵姨娘,8
巧姐儿,7
丰儿,5
小丫头,4
贾府,4
巧姐,3
妙玉,3
贾环,2
尤二姐,2
小红,2
周嫂子,2
王夫人,2
红胡子,1
周姨娘,1
阴司里,1
恩爱,1
邢王二,1
苏醒,1
小哥儿,1
多得很,1
平儿恐,1
小姑娘,1
平儿正,1
秋桐,1
殷勤,1
平儿见,1
平姐姐,1
安静,1
钱粮,1
妙玉凡,1
庄子,1
兰儿,1
祖宗,1
那紫鹃,1
那声儿,1
白陪,1
巴巴儿,1
