word, freq
王夫人,71
贾宝玉,40
邢夫人,23
巧姐,18
贾兰,16
贾琏,13
巧姐儿,11
贾环,10
贾芸,7
大老爷,4
贾府,4
小丫头,3
和尚,3
王仁,3
金陵,3
却尘缘,2
贾家,2
延世泽,2
时宝钗,2
贾环见,2
年庚,2
孙子,2
贾兰道,2
李贵,2
宝钗心,2
薛姨妈,2
贾兰中,2
甄宝玉,2
武侠,1
何曾,1
吉祥,1
老先生,1
凤冠,1
祖基,1
春紫鹃,1
胡闹,1
樊笼,1
孙女婿,1
王府,1
孙女,1
那丫头,1
和巧姐,1
祖母,1
那婆子,1
王爷,1
候信,1
邢舅,1
赵姨娘,1
宝二叔,1
尤氏,1
史湘云,1
兰哥儿,1
多得很,1
蔷芸,1
荆棘,1
谢恩,1
平正,1
通达,1
籍贯,1
贾妃,1
陈明,1
仁德,1
贾氏,1
靖寇,1
大悦,1
九卿,1
甄老爷,1
老伯,1
丁忧,1
郎中,1
北静王,1
巨万,1
文雅,1
延师,1
小姐,1
宁荣街,1
宁荣,1
贺喜,1
贾琏信,1
贾琏先,1
周折,1
隆恩,1
秋纹,1
