word, freq
凤姐,53
王夫人,24
王善保,22
周瑞家,10
小丫头,9
尤氏,8
邢夫人,5
小姐,4
司棋,4
贾琏,3
从小儿,3
宁可,2
老妈妈,2
张妈,2
潘又安,2
杜绝,1
柳二,1
平儿拿,1
孙男弟,1
平儿见,1
老婆子,1
那琏儿,1
翠云,1
小幺儿,1
连平儿,1
吴兴,1
那丫头,1
巧嘴,1
帕子,1
向凤姐,1
盛怒,1
贾母安,1
紫鹃,1
符儿,1
丰儿,1
甄家,1
束裙,1
但凡,1
平儿忙,1
银锞子,1
红双喜,1
潘家,1
养荣,1
老嬷嬷,1
却天,1
廉介,1
明白人,1
和尚,1
尤氏心,1
