word, freq
贾母,39
薛蟠,27
薛姨妈,18
邢夫人,12
贾琏,11
柳湘莲,10
王夫人,6
贾珍,5
贾蓉,5
赖尚荣,5
薛蟠笑,4
小丫头,3
薛蟠忙,3
孙子,2
凡百,2
赖大,2
薛蟠自,2
郎君,1
那丫头,1
向探春,1
贾母薛,1
子真,1
凤姐,1
贾母素,1
小木,1
平儿忙,1
平儿见,1
贾琏陪,1
林木,1
赖大之,1
老婆子,1
张罗,1
秦钟,1
小柳儿,1
左一壶,1
马鞭,1
薛蟠酒,1
薛蟠见,1
薛大叔,1
龙王爷,1
爱上你,1
贾蓉方,1
