word, freq
贾母,13
林黛玉,8
史湘云,6
秋纹,6
桂花,4
秋纹笑,3
宋嬷嬷,3
秋爽斋,2
贾政,2
翠墨,2
花笺,2
薛林,2
男芸,2
同翠墨,2
小丫头,2
那丫头,2
那婆子,2
宋妈妈,2
宗祠,1
翠墨道,1
侍儿,1
爱之深,1
盘桓,1
须眉,1
高雅,1
蒙天恩,1
思一孝,1
金福,1
平章,1
秋爽,1
曾云,1
鹿脯,1
白起,1
加一社,1
须得先,1
独黛玉,1
莫谓,1
花更艳,1
玉无痕,1
白帝,1
秋容,1
晓风,1
宿雨,1
梅花,1
西风,1
小侯爷,1
宁可,1
花点子,1
巧宗儿,1
齐备,1
宋妈,1
蓝田玉,1
玉烛,1
蘸笔,1
忆菊,1
种菊,1
安寝,1
